"poblacion","month","mean_2005","mean_ref","sd_2005","sd_ref","se_2005","se_ref","iv","std_a"
1,1,0.19153515625,0.171936942104285,NA,0.0206485803910674,NA,0.00533144053182861,"myevisp",0.949131309491513
1,2,0.17809453125,0.168969782684367,NA,0.0383588032908832,NA,0.0095897008227208,"myevisp",0.237878864375349
1,3,0.17252109375,0.17769161680227,NA,0.0243806006844144,NA,0.0060951501711036,"myevisp",-0.212075293763186
1,4,0.221675373134328,0.222506525744545,NA,0.0195792220720175,NA,0.00489480551800438,"myevisp",-0.0424507473871727
1,5,0.271751226158038,0.293294397255007,NA,0.0214401568999923,NA,0.00536003922499807,"myevisp",-1.00480473148854
1,6,0.258978723404255,0.318011216828231,NA,0.0250967394918616,NA,0.00627418487296541,"myevisp",-2.35219772046958
1,7,0.2395229390681,0.28331408054369,NA,0.0233385663535615,NA,0.00583464158839037,"myevisp",-1.87634239448077
1,8,0.216388070175439,0.254307852974661,NA,0.0187678848238304,NA,0.00469197120595759,"myevisp",-2.02046118436713
1,9,0.207144239631336,0.237864259614939,NA,0.0167751379956314,NA,0.00419378449890786,"myevisp",-1.83128269893236
1,10,0.195717012448133,0.224499511569477,NA,0.0163129318474767,NA,0.00407823296186917,"myevisp",-1.76439768095985
1,11,0.170785546875,0.196988206490557,NA,0.0161006801772612,NA,0.0040251700443153,"myevisp",-1.62742563215204
1,12,0.1711171875,0.185779928156745,NA,0.0162343391324904,NA,0.0040585847831226,"myevisp",-0.903192950269215
2,1,0.160707589285714,0.142611125596172,NA,0.0131872895782988,NA,0.00340494352789105,"myevisp",1.37226558817073
2,2,0.162454910714286,0.160981931641274,NA,0.0198372238639577,NA,0.00495930596598943,"myevisp",0.0742532868063499
2,3,0.160189237668161,0.182348320091007,NA,0.0197891224560687,NA,0.00494728061401718,"myevisp",-1.11976074088367
2,4,0.217792,0.2367150675009,NA,0.0297762680653985,NA,0.00744406701634963,"myevisp",-0.635508367245323
2,5,0.261808813559322,0.315385729191067,NA,0.0298770915943511,NA,0.00746927289858776,"myevisp",-1.79324401314466
2,6,0.249110897435897,0.321184247562652,NA,0.0304537327829913,NA,0.00761343319574783,"myevisp",-2.36665076955715
2,7,0.225349748743719,0.275400860349518,NA,0.0258723483462415,NA,0.00646808708656038,"myevisp",-1.93454072803832
2,8,0.200409125475285,0.244638923730767,NA,0.0209480251172124,NA,0.00523700627930309,"myevisp",-2.11140658883113
2,9,0.206633333333333,0.226810720046237,NA,0.0147193815816438,NA,0.00367984539541096,"myevisp",-1.37080397032894
2,10,0.200320754716981,0.215929596210151,NA,0.0220616513739476,NA,0.0055154128434869,"myevisp",-0.707510114659966
2,11,0.156612053571429,0.180271978766622,NA,0.0157769556182257,NA,0.00394423890455643,"myevisp",-1.49965086850221
2,12,0.136496875,0.150953130382425,NA,0.0124207665294236,NA,0.0031051916323559,"myevisp",-1.16387787727748
3,1,0.226690062111801,0.205194272150787,NA,0.013870579032956,NA,0.00358136810645948,"myevisp",1.54973991424161
3,2,0.207811180124224,0.202247614691987,NA,0.0349574730960319,NA,0.00873936827400798,"myevisp",0.159152391162618
3,3,0.159679850746269,0.210077657532132,NA,0.0234750973170006,NA,0.00586877432925015,"myevisp",-2.14686252863223
3,4,0.254836486486486,0.247926167382081,NA,0.0275667747418337,NA,0.00689169368545842,"myevisp",0.250675647373374
3,5,0.274066666666667,0.300039430344444,NA,0.0208070441608762,NA,0.00520176104021905,"myevisp",-1.24826782107834
3,6,0.27784328358209,0.325836178515529,NA,0.0226536928638294,NA,0.00566342321595735,"myevisp",-2.11854620003559
3,7,0.248198,0.304305335357383,NA,0.0199090802438888,NA,0.00497727006097221,"myevisp",-2.81817817147055
3,8,0.239446927374302,0.278003947982011,NA,0.0198019757013836,NA,0.00495049392534589,"myevisp",-1.94712998284385
3,9,0.256946753246753,0.275521852097832,NA,0.0156975621902336,NA,0.0039243905475584,"myevisp",-1.18331105339624
3,10,0.241709027777778,0.279185012066355,NA,0.0213684867817088,NA,0.00534212169542721,"myevisp",-1.7537968257376
3,11,0.20644099378882,0.253623849638342,NA,0.0227991802722096,NA,0.0056997950680524,"myevisp",-2.06949790677493
3,12,0.200181366459627,0.226375851247871,NA,0.027175463161604,NA,0.006793865790401,"myevisp",-0.963902055044052
4,1,0.127835042735043,0.120374350774493,NA,0.0193973844272535,NA,0.00500838312311574,"myevisp",0.384623606782144
4,2,0.130300854700855,0.122993420948369,NA,0.0349461979567026,NA,0.00873654948917566,"myevisp",0.209105258361433
4,3,0.111429914529915,0.144648945128384,NA,0.0314319868135896,NA,0.00785799670339741,"myevisp",-1.0568543056307
4,4,0.187995726495727,0.19776397689448,NA,0.0244752192737035,NA,0.00611880481842587,"myevisp",-0.399107778750278
4,5,0.231293162393162,0.247339672305609,NA,0.0211301251083847,NA,0.00528253127709618,"myevisp",-0.759413861969014
4,6,0.227957264957265,0.281630971112338,NA,0.0167739165000414,NA,0.00419347912501034,"myevisp",-3.19983148568441
4,7,0.183526495726496,0.253897433605148,NA,0.0191210427195962,NA,0.00478026067989904,"myevisp",-3.68028767628518
4,8,0.191215384615385,0.224687158947324,NA,0.0197099292645035,NA,0.00492748231612586,"myevisp",-1.69821889681871
4,9,0.186338461538462,0.211467454083169,NA,0.0124811614127447,NA,0.00312029035318618,"myevisp",-2.01335370272893
4,10,0.166066666666667,0.200565442482673,NA,0.0128518025083546,NA,0.00321295062708865,"myevisp",-2.68435309316182
4,11,0.119698290598291,0.169188696565283,NA,0.0205060498729762,NA,0.00512651246824404,"myevisp",-2.41345389646269
4,12,0.140818803418803,0.143074545249674,NA,0.0128804110723162,NA,0.00322010276807906,"myevisp",-0.175129645956654
5,1,0.144497142857143,0.135246956863693,NA,0.0167484876396428,NA,0.00432444091349981,"myevisp",0.552299777297793
5,2,0.145240714285714,0.142695836286683,NA,0.0451200576818006,NA,0.0112800144204502,"myevisp",0.0564023658165209
5,3,0.110357142857143,0.149698366332055,NA,0.0306808043283281,NA,0.00767020108208203,"myevisp",-1.28227484044763
5,4,0.184735,0.202208349545047,NA,0.0315373500119022,NA,0.00788433750297555,"myevisp",-0.554052561120456
5,5,0.229418571428571,0.253973421628779,NA,0.0270615613277196,NA,0.00676539033192991,"myevisp",-0.907370047974855
5,6,0.232711428571429,0.300073291454927,NA,0.0257619228038043,NA,0.00644048070095106,"myevisp",-2.61478397387134
5,7,0.183670714285714,0.261332965620746,NA,0.0231791762575641,NA,0.00579479406439104,"myevisp",-3.35051817510934
5,8,0.1894,0.228374831516539,NA,0.0188937479564663,NA,0.00472343698911658,"myevisp",-2.06284277774544
5,9,0.173850714285714,0.212278775238107,NA,0.0166510074648747,NA,0.00416275186621866,"myevisp",-2.3078520043581
5,10,0.158064285714286,0.206136482603826,NA,0.0188948048165608,NA,0.0047237012041402,"myevisp",-2.54420182458866
5,11,0.1368872,0.186948244765559,NA,0.0198633611771759,NA,0.00496584029429397,"myevisp",-2.52027057853036
5,12,0.114675483870968,0.162018535327177,NA,0.024737885389292,NA,0.00618447134732301,"myevisp",-1.91378732301435
6,1,0.275404385964912,0.242525314088658,NA,0.0123797317162876,NA,0.00319643298451318,"myevisp",2.6558791926804
6,2,0.232344736842105,0.22561611592877,NA,0.0239010084830049,NA,0.00597525212075122,"myevisp",0.281520376770688
6,3,0.191554824561404,0.215864950080031,NA,0.0123748583738271,NA,0.00309371459345678,"myevisp",-1.96447706989868
6,4,0.219050877192982,0.227210419944925,NA,0.0139190689306114,NA,0.00347976723265285,"myevisp",-0.58621325841684
6,5,0.296076315789474,0.296519962021282,NA,0.0274170048802424,NA,0.00685425122006061,"myevisp",-0.0161814258612896
6,6,0.325074122807018,0.340829655006009,NA,0.0156525363467387,NA,0.00391313408668469,"myevisp",-1.00658013819432
6,7,0.303396052631579,0.329861050261929,NA,0.0243350081732275,NA,0.00608375204330688,"myevisp",-1.087527788853
6,8,0.279584210526316,0.309327886447757,NA,0.018212184778534,NA,0.0045530461946335,"myevisp",-1.63317450833791
6,9,0.276496052631579,0.299657083528535,NA,0.0153020500732183,NA,0.00382551251830459,"myevisp",-1.51359006055614
6,10,0.273018859649123,0.297730800874314,NA,0.0152324611842145,NA,0.00380811529605361,"myevisp",-1.62232097140023
6,11,0.244657894736842,0.277991224205773,NA,0.0161249838434614,NA,0.00403124596086536,"myevisp",-2.0671852941079
6,12,0.260942105263158,0.256787540321291,NA,0.0173056797344216,NA,0.0043264199336054,"myevisp",0.240069445732537
7,1,0.276876044568245,0.24342909559017,NA,0.0188106891082583,NA,0.00485689904313131,"myevisp",1.77808206735986
7,2,0.217745125348189,0.228480060915735,NA,0.0267946123488261,NA,0.00669865308720652,"myevisp",-0.400637838226309
7,3,0.206805849582173,0.236538440039417,NA,0.0179083768326793,NA,0.00447709420816981,"myevisp",-1.66026160466918
7,4,0.233140947075209,0.26230759873805,NA,0.0240119638239689,NA,0.00600299095599222,"myevisp",-1.21467164771118
7,5,0.301110027855153,0.324904848605441,NA,0.0186951600158739,NA,0.00467379000396848,"myevisp",-1.27277973176393
7,6,0.300940668523677,0.337895930660746,NA,0.0229028985921307,NA,0.00572572464803269,"myevisp",-1.61356266711874
7,7,0.282650974930362,0.311758818060347,NA,0.0222148565335958,NA,0.00555371413339894,"myevisp",-1.3102872434024
7,8,0.263069359331476,0.288717690109415,NA,0.0176629815434662,NA,0.00441574538586654,"myevisp",-1.45209520345258
7,9,0.251455710306407,0.274543576398344,NA,0.0135418537687763,NA,0.00338546344219407,"myevisp",-1.70492655482453
7,10,0.256668245125348,0.273110361028201,NA,0.0140625446842232,NA,0.00351563617105581,"myevisp",-1.16921341564154
7,11,0.267914893617021,0.272260716854575,NA,0.0144116612927282,NA,0.00360291532318206,"myevisp",-0.301549082321725
7,12,0.258119023136247,0.253899252671523,NA,0.0144400381414202,NA,0.00361000953535505,"myevisp",0.292227099637631
8,1,0.274824555160142,0.25875938022658,NA,0.0138818870670176,NA,0.00358428782829942,"myevisp",1.157276014133
8,2,0.224635587188612,0.244501730523434,NA,0.0130405097078707,NA,0.00326012742696768,"myevisp",-1.52341770221079
8,3,0.245156939501779,0.236871962842056,NA,0.0141010794171298,NA,0.00352526985428244,"myevisp",0.587542018213109
8,4,0.233113879003559,0.250772852562169,NA,0.0164557838752186,NA,0.00411394596880464,"myevisp",-1.07311652197884
8,5,0.310323131672598,0.309218510940872,NA,0.0204764471564105,NA,0.00511911178910263,"myevisp",0.0539459176334631
8,6,0.307500711743772,0.33637119473636,NA,0.019710686560301,NA,0.00492767164007525,"myevisp",-1.46471219580629
8,7,0.28914128113879,0.321118117780985,NA,0.0213545596144252,NA,0.00533863990360631,"myevisp",-1.49742430748112
8,8,0.273222064056939,0.302214122084075,NA,0.0189426218295514,NA,0.00473565545738786,"myevisp",-1.53051981336113
8,9,0.260970106761566,0.293511920281296,NA,0.0143512714732919,NA,0.00358781786832298,"myevisp",-2.26752128411004
8,10,0.265278647686833,0.29135914516212,NA,0.0147357620103127,NA,0.00368394050257817,"myevisp",-1.76987776112532
8,11,0.258692896174863,0.28057763459721,NA,0.0124150595277329,NA,0.00310376488193323,"myevisp",-1.76275742967319
8,12,0.253364907651715,0.270123150962443,NA,0.017541174967984,NA,0.004385293741996,"myevisp",-0.955366065347123
1,1,0.19153515625,0.171936942104285,NA,0.0206485803910674,NA,0.00533144053182861,"myndvisp",0.949131309491513
1,2,0.17809453125,0.168969782684367,NA,0.0383588032908832,NA,0.0095897008227208,"myndvisp",0.237878864375349
1,3,0.17252109375,0.17769161680227,NA,0.0243806006844144,NA,0.0060951501711036,"myndvisp",-0.212075293763186
1,4,0.221675373134328,0.222506525744545,NA,0.0195792220720175,NA,0.00489480551800438,"myndvisp",-0.0424507473871727
1,5,0.271751226158038,0.293294397255007,NA,0.0214401568999923,NA,0.00536003922499807,"myndvisp",-1.00480473148854
1,6,0.258978723404255,0.318011216828231,NA,0.0250967394918616,NA,0.00627418487296541,"myndvisp",-2.35219772046958
1,7,0.2395229390681,0.28331408054369,NA,0.0233385663535615,NA,0.00583464158839037,"myndvisp",-1.87634239448077
1,8,0.216388070175439,0.254307852974661,NA,0.0187678848238304,NA,0.00469197120595759,"myndvisp",-2.02046118436713
1,9,0.207144239631336,0.237864259614939,NA,0.0167751379956314,NA,0.00419378449890786,"myndvisp",-1.83128269893236
1,10,0.195717012448133,0.224499511569477,NA,0.0163129318474767,NA,0.00407823296186917,"myndvisp",-1.76439768095985
1,11,0.170785546875,0.196988206490557,NA,0.0161006801772612,NA,0.0040251700443153,"myndvisp",-1.62742563215204
1,12,0.1711171875,0.185779928156745,NA,0.0162343391324904,NA,0.0040585847831226,"myndvisp",-0.903192950269215
2,1,0.160707589285714,0.142611125596172,NA,0.0131872895782988,NA,0.00340494352789105,"myndvisp",1.37226558817073
2,2,0.162454910714286,0.160981931641274,NA,0.0198372238639577,NA,0.00495930596598943,"myndvisp",0.0742532868063499
2,3,0.160189237668161,0.182348320091007,NA,0.0197891224560687,NA,0.00494728061401718,"myndvisp",-1.11976074088367
2,4,0.217792,0.2367150675009,NA,0.0297762680653985,NA,0.00744406701634963,"myndvisp",-0.635508367245323
2,5,0.261808813559322,0.315385729191067,NA,0.0298770915943511,NA,0.00746927289858776,"myndvisp",-1.79324401314466
2,6,0.249110897435897,0.321184247562652,NA,0.0304537327829913,NA,0.00761343319574783,"myndvisp",-2.36665076955715
2,7,0.225349748743719,0.275400860349518,NA,0.0258723483462415,NA,0.00646808708656038,"myndvisp",-1.93454072803832
2,8,0.200409125475285,0.244638923730767,NA,0.0209480251172124,NA,0.00523700627930309,"myndvisp",-2.11140658883113
2,9,0.206633333333333,0.226810720046237,NA,0.0147193815816438,NA,0.00367984539541096,"myndvisp",-1.37080397032894
2,10,0.200320754716981,0.215929596210151,NA,0.0220616513739476,NA,0.0055154128434869,"myndvisp",-0.707510114659966
2,11,0.156612053571429,0.180271978766622,NA,0.0157769556182257,NA,0.00394423890455643,"myndvisp",-1.49965086850221
2,12,0.136496875,0.150953130382425,NA,0.0124207665294236,NA,0.0031051916323559,"myndvisp",-1.16387787727748
3,1,0.226690062111801,0.205194272150787,NA,0.013870579032956,NA,0.00358136810645948,"myndvisp",1.54973991424161
3,2,0.207811180124224,0.202247614691987,NA,0.0349574730960319,NA,0.00873936827400798,"myndvisp",0.159152391162618
3,3,0.159679850746269,0.210077657532132,NA,0.0234750973170006,NA,0.00586877432925015,"myndvisp",-2.14686252863223
3,4,0.254836486486486,0.247926167382081,NA,0.0275667747418337,NA,0.00689169368545842,"myndvisp",0.250675647373374
3,5,0.274066666666667,0.300039430344444,NA,0.0208070441608762,NA,0.00520176104021905,"myndvisp",-1.24826782107834
3,6,0.27784328358209,0.325836178515529,NA,0.0226536928638294,NA,0.00566342321595735,"myndvisp",-2.11854620003559
3,7,0.248198,0.304305335357383,NA,0.0199090802438888,NA,0.00497727006097221,"myndvisp",-2.81817817147055
3,8,0.239446927374302,0.278003947982011,NA,0.0198019757013836,NA,0.00495049392534589,"myndvisp",-1.94712998284385
3,9,0.256946753246753,0.275521852097832,NA,0.0156975621902336,NA,0.0039243905475584,"myndvisp",-1.18331105339624
3,10,0.241709027777778,0.279185012066355,NA,0.0213684867817088,NA,0.00534212169542721,"myndvisp",-1.7537968257376
3,11,0.20644099378882,0.253623849638342,NA,0.0227991802722096,NA,0.0056997950680524,"myndvisp",-2.06949790677493
3,12,0.200181366459627,0.226375851247871,NA,0.027175463161604,NA,0.006793865790401,"myndvisp",-0.963902055044052
4,1,0.127835042735043,0.120374350774493,NA,0.0193973844272535,NA,0.00500838312311574,"myndvisp",0.384623606782144
4,2,0.130300854700855,0.122993420948369,NA,0.0349461979567026,NA,0.00873654948917566,"myndvisp",0.209105258361433
4,3,0.111429914529915,0.144648945128384,NA,0.0314319868135896,NA,0.00785799670339741,"myndvisp",-1.0568543056307
4,4,0.187995726495727,0.19776397689448,NA,0.0244752192737035,NA,0.00611880481842587,"myndvisp",-0.399107778750278
4,5,0.231293162393162,0.247339672305609,NA,0.0211301251083847,NA,0.00528253127709618,"myndvisp",-0.759413861969014
4,6,0.227957264957265,0.281630971112338,NA,0.0167739165000414,NA,0.00419347912501034,"myndvisp",-3.19983148568441
4,7,0.183526495726496,0.253897433605148,NA,0.0191210427195962,NA,0.00478026067989904,"myndvisp",-3.68028767628518
4,8,0.191215384615385,0.224687158947324,NA,0.0197099292645035,NA,0.00492748231612586,"myndvisp",-1.69821889681871
4,9,0.186338461538462,0.211467454083169,NA,0.0124811614127447,NA,0.00312029035318618,"myndvisp",-2.01335370272893
4,10,0.166066666666667,0.200565442482673,NA,0.0128518025083546,NA,0.00321295062708865,"myndvisp",-2.68435309316182
4,11,0.119698290598291,0.169188696565283,NA,0.0205060498729762,NA,0.00512651246824404,"myndvisp",-2.41345389646269
4,12,0.140818803418803,0.143074545249674,NA,0.0128804110723162,NA,0.00322010276807906,"myndvisp",-0.175129645956654
5,1,0.144497142857143,0.135246956863693,NA,0.0167484876396428,NA,0.00432444091349981,"myndvisp",0.552299777297793
5,2,0.145240714285714,0.142695836286683,NA,0.0451200576818006,NA,0.0112800144204502,"myndvisp",0.0564023658165209
5,3,0.110357142857143,0.149698366332055,NA,0.0306808043283281,NA,0.00767020108208203,"myndvisp",-1.28227484044763
5,4,0.184735,0.202208349545047,NA,0.0315373500119022,NA,0.00788433750297555,"myndvisp",-0.554052561120456
5,5,0.229418571428571,0.253973421628779,NA,0.0270615613277196,NA,0.00676539033192991,"myndvisp",-0.907370047974855
5,6,0.232711428571429,0.300073291454927,NA,0.0257619228038043,NA,0.00644048070095106,"myndvisp",-2.61478397387134
5,7,0.183670714285714,0.261332965620746,NA,0.0231791762575641,NA,0.00579479406439104,"myndvisp",-3.35051817510934
5,8,0.1894,0.228374831516539,NA,0.0188937479564663,NA,0.00472343698911658,"myndvisp",-2.06284277774544
5,9,0.173850714285714,0.212278775238107,NA,0.0166510074648747,NA,0.00416275186621866,"myndvisp",-2.3078520043581
5,10,0.158064285714286,0.206136482603826,NA,0.0188948048165608,NA,0.0047237012041402,"myndvisp",-2.54420182458866
5,11,0.1368872,0.186948244765559,NA,0.0198633611771759,NA,0.00496584029429397,"myndvisp",-2.52027057853036
5,12,0.114675483870968,0.162018535327177,NA,0.024737885389292,NA,0.00618447134732301,"myndvisp",-1.91378732301435
6,1,0.275404385964912,0.242525314088658,NA,0.0123797317162876,NA,0.00319643298451318,"myndvisp",2.6558791926804
6,2,0.232344736842105,0.22561611592877,NA,0.0239010084830049,NA,0.00597525212075122,"myndvisp",0.281520376770688
6,3,0.191554824561404,0.215864950080031,NA,0.0123748583738271,NA,0.00309371459345678,"myndvisp",-1.96447706989868
6,4,0.219050877192982,0.227210419944925,NA,0.0139190689306114,NA,0.00347976723265285,"myndvisp",-0.58621325841684
6,5,0.296076315789474,0.296519962021282,NA,0.0274170048802424,NA,0.00685425122006061,"myndvisp",-0.0161814258612896
6,6,0.325074122807018,0.340829655006009,NA,0.0156525363467387,NA,0.00391313408668469,"myndvisp",-1.00658013819432
6,7,0.303396052631579,0.329861050261929,NA,0.0243350081732275,NA,0.00608375204330688,"myndvisp",-1.087527788853
6,8,0.279584210526316,0.309327886447757,NA,0.018212184778534,NA,0.0045530461946335,"myndvisp",-1.63317450833791
6,9,0.276496052631579,0.299657083528535,NA,0.0153020500732183,NA,0.00382551251830459,"myndvisp",-1.51359006055614
6,10,0.273018859649123,0.297730800874314,NA,0.0152324611842145,NA,0.00380811529605361,"myndvisp",-1.62232097140023
6,11,0.244657894736842,0.277991224205773,NA,0.0161249838434614,NA,0.00403124596086536,"myndvisp",-2.0671852941079
6,12,0.260942105263158,0.256787540321291,NA,0.0173056797344216,NA,0.0043264199336054,"myndvisp",0.240069445732537
7,1,0.276876044568245,0.24342909559017,NA,0.0188106891082583,NA,0.00485689904313131,"myndvisp",1.77808206735986
7,2,0.217745125348189,0.228480060915735,NA,0.0267946123488261,NA,0.00669865308720652,"myndvisp",-0.400637838226309
7,3,0.206805849582173,0.236538440039417,NA,0.0179083768326793,NA,0.00447709420816981,"myndvisp",-1.66026160466918
7,4,0.233140947075209,0.26230759873805,NA,0.0240119638239689,NA,0.00600299095599222,"myndvisp",-1.21467164771118
7,5,0.301110027855153,0.324904848605441,NA,0.0186951600158739,NA,0.00467379000396848,"myndvisp",-1.27277973176393
7,6,0.300940668523677,0.337895930660746,NA,0.0229028985921307,NA,0.00572572464803269,"myndvisp",-1.61356266711874
7,7,0.282650974930362,0.311758818060347,NA,0.0222148565335958,NA,0.00555371413339894,"myndvisp",-1.3102872434024
7,8,0.263069359331476,0.288717690109415,NA,0.0176629815434662,NA,0.00441574538586654,"myndvisp",-1.45209520345258
7,9,0.251455710306407,0.274543576398344,NA,0.0135418537687763,NA,0.00338546344219407,"myndvisp",-1.70492655482453
7,10,0.256668245125348,0.273110361028201,NA,0.0140625446842232,NA,0.00351563617105581,"myndvisp",-1.16921341564154
7,11,0.267914893617021,0.272260716854575,NA,0.0144116612927282,NA,0.00360291532318206,"myndvisp",-0.301549082321725
7,12,0.258119023136247,0.253899252671523,NA,0.0144400381414202,NA,0.00361000953535505,"myndvisp",0.292227099637631
8,1,0.274824555160142,0.25875938022658,NA,0.0138818870670176,NA,0.00358428782829942,"myndvisp",1.157276014133
8,2,0.224635587188612,0.244501730523434,NA,0.0130405097078707,NA,0.00326012742696768,"myndvisp",-1.52341770221079
8,3,0.245156939501779,0.236871962842056,NA,0.0141010794171298,NA,0.00352526985428244,"myndvisp",0.587542018213109
8,4,0.233113879003559,0.250772852562169,NA,0.0164557838752186,NA,0.00411394596880464,"myndvisp",-1.07311652197884
8,5,0.310323131672598,0.309218510940872,NA,0.0204764471564105,NA,0.00511911178910263,"myndvisp",0.0539459176334631
8,6,0.307500711743772,0.33637119473636,NA,0.019710686560301,NA,0.00492767164007525,"myndvisp",-1.46471219580629
8,7,0.28914128113879,0.321118117780985,NA,0.0213545596144252,NA,0.00533863990360631,"myndvisp",-1.49742430748112
8,8,0.273222064056939,0.302214122084075,NA,0.0189426218295514,NA,0.00473565545738786,"myndvisp",-1.53051981336113
8,9,0.260970106761566,0.293511920281296,NA,0.0143512714732919,NA,0.00358781786832298,"myndvisp",-2.26752128411004
8,10,0.265278647686833,0.29135914516212,NA,0.0147357620103127,NA,0.00368394050257817,"myndvisp",-1.76987776112532
8,11,0.258692896174863,0.28057763459721,NA,0.0124150595277329,NA,0.00310376488193323,"myndvisp",-1.76275742967319
8,12,0.253364907651715,0.270123150962443,NA,0.017541174967984,NA,0.004385293741996,"myndvisp",-0.955366065347123
